order_id,order_date,ship_date,customer,manufactory,product_name,segment,category,subcategory,region,zip,city,state,country,discount,profit,quantity,sales,profit_margin
US-2022-136231,9/5/2021,9/7/2021,Darrin Martin,Xerox 1971,Xerox 1971,Consumer,Office Supplies,Paper,South,37604,Johnson City,Tennessee,United States,0.2,3.21,3,10.272,0.3125
US-2022-136231,9/5/2021,9/7/2021,Darrin Martin,Nortel,Nortel Networks T7316 E Nt8 B27,Consumer,Technology,Phones,South,37604,Johnson City,Tennessee,United States,0.2,6.799,2,108.784,0.0625
US-2022-136595,9/5/2021,9/7/2021,Elizabeth Moffitt,Executive Impressions,"Executive Impressions 12"" Wall Clock",Corporate,Furniture,Furnishings,Central,77036,Houston,Texas,United States,0.6,-11.6622,3,21.204,-0.55
US-2022-137673,9/5/2021,9/10/2021,Marina Lichtenstein,HP,HP Standard 104 key PS/2 Keyboard,Corporate,Technology,Accessories,West,92105,San Diego,California,United States,0,29,8,116,0.25
US-2022-139409,9/5/2021,9/7/2021,Fred Wasserman,Other,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Corporate,Technology,Phones,East,10011,New York City,New York,United States,0,12.208,4,43.6,0.28
US-2022-140774,9/5/2021,9/10/2021,Brad Eason,Panasonic,Panasonic KP-380BK Classic Electric Pencil Sharpener,Home Office,Office Supplies,Art,Central,66062,Olathe,Kansas,United States,0,26.985,3,107.94,0.25
US-2022-144540,9/5/2021,9/10/2021,Gary Hansen,Eureka,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Home Office,Office Supplies,Appliances,Central,77070,Houston,Texas,United States,0.8,-166.3935,3,62.79,-2.65
US-2022-144540,9/5/2021,9/10/2021,Gary Hansen,Advantus,Advantus Map Pennant Flags and Round Head Tacks,Home Office,Office Supplies,Fasteners,Central,77070,Houston,Texas,United States,0.2,4.266,9,28.44,0.15
US-2022-148110,9/5/2021,9/11/2021,Anthony Rawles,Other,"Situations Contoured Folding Chairs, 4/Set",Corporate,Furniture,Chairs,Central,78745,Austin,Texas,United States,0.3,-24.843,7,347.802,-0.071428571
US-2022-149195,9/5/2021,9/7/2021,Don Miller,Other,Staples,Corporate,Office Supplies,Fasteners,Central,77070,Houston,Texas,United States,0.2,5.3352,8,15.808,0.3375
US-2022-149195,9/5/2021,9/7/2021,Don Miller,Xerox,Xerox 202,Corporate,Office Supplies,Paper,Central,77070,Houston,Texas,United States,0.2,9.072,5,25.92,0.35
US-2022-149195,9/5/2021,9/7/2021,Don Miller,Xerox,Xerox 1930,Corporate,Office Supplies,Paper,Central,77070,Houston,Texas,United States,0.2,3.7584,2,10.368,0.3625
US-2022-151372,9/5/2021,9/6/2021,Joseph Holt,Angle-D,"Angle-D Binders with Locking Rings, Label Holders",Consumer,Office Supplies,Binders,West,90278,Redondo Beach,California,United States,0.2,3.942,2,11.68,0.3375
US-2022-151372,9/5/2021,9/6/2021,Joseph Holt,Advantus,Advantus Push Pins,Consumer,Office Supplies,Fasteners,West,90278,Redondo Beach,California,United States,0,1.7876,2,4.36,0.41
US-2022-151372,9/5/2021,9/6/2021,Joseph Holt,Other,14-7/8 x 11 Blue Bar Computer Printout Paper,Consumer,Office Supplies,Paper,West,90278,Redondo Beach,California,United States,0,46.1184,2,96.08,0.48
US-2022-152373,9/5/2021,9/11/2021,Pete Takahito,Eldon,"Eldon Base for stackable storage shelf, platinum",Consumer,Office Supplies,Storage,Central,78207,San Antonio,Texas,United States,0.2,-17.523,3,93.456,-0.1875
US-2022-154536,9/5/2021,9/9/2021,Jasper Cacioppo,C-Line,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Consumer,Office Supplies,Binders,East,19120,Philadelphia,Pennsylvania,United States,0.7,-7.3255,5,9.555,-0.766666667
US-2022-158778,9/5/2021,9/9/2021,Dean Braden,Global,Global Comet Stacking Arm Chair,Consumer,Furniture,Chairs,East,19134,Philadelphia,Pennsylvania,United States,0.3,-63.3765,3,887.271,-0.071428571
US-2022-158778,9/5/2021,9/9/2021,Dean Braden,Global,"Global Task Chair, Black",Consumer,Furniture,Chairs,East,19134,Philadelphia,Pennsylvania,United States,0.3,-19.3382,2,71.246,-0.271428571
US-2022-158778,9/5/2021,9/9/2021,Dean Braden,Other,"6"" Cubicle Wall Clock, Black",Consumer,Furniture,Furnishings,East,19134,Philadelphia,Pennsylvania,United States,0.2,11.6496,9,58.248,0.2
US-2022-158778,9/5/2021,9/9/2021,Dean Braden,Newell,Newell 329,Consumer,Office Supplies,Art,East,19134,Philadelphia,Pennsylvania,United States,0.2,0.5904,3,7.872,0.075
US-2022-160815,9/5/2021,9/6/2021,Toby Ritter,Other,Geemarc AmpliPOWER60,Consumer,Technology,Phones,Central,52402,Cedar Rapids,Iowa,United States,0,80.736,3,278.4,0.29
US-2022-162383,9/5/2021,9/11/2021,Maribeth Dona,Global,"Global Push Button Manager's Chair, Indigo",Consumer,Furniture,Chairs,East,43130,Lancaster,Ohio,United States,0.3,-1.2178,2,85.246,-0.014285714
US-2022-162383,9/5/2021,9/11/2021,Maribeth Dona,Pressboard,Pressboard Hanging Data Binders for Unburst Sheets,Consumer,Office Supplies,Binders,East,43130,Lancaster,Ohio,United States,0.7,-6.4944,6,8.856,-0.733333333
US-2022-162383,9/5/2021,9/11/2021,Maribeth Dona,Other,Recycled Easel Ring Binders,Consumer,Office Supplies,Binders,East,43130,Lancaster,Ohio,United States,0.7,-7.46,2,8.952,-0.833333333
US-2022-164490,9/5/2021,9/10/2021,Stephanie Ulpright,Xerox,Xerox 196,Home Office,Office Supplies,Paper,Central,60653,Chicago,Illinois,United States,0.2,3.3524,2,9.248,0.3625
US-2022-102981,9/6/2021,9/9/2021,Mary O'Rourke,Atlantic,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Consumer,Furniture,Bookcases,East,10035,New York City,New York,United States,0.2,90.294,3,722.352,0.125
US-2022-102981,9/6/2021,9/9/2021,Mary O'Rourke,Maxell,Maxell 4.7GB DVD+RW 3/Pack,Consumer,Technology,Accessories,East,10035,New York City,New York,United States,0,11.151,2,31.86,0.35
US-2022-123932,9/6/2021,9/12/2021,Yoseph Carroll,Advantus,Advantus Motivational Note Cards,Corporate,Office Supplies,Paper,Central,75217,Dallas,Texas,United States,0.2,15.196,4,41.92,0.3625
US-2022-123932,9/6/2021,9/12/2021,Yoseph Carroll,AT&T,AT&T CL83451 4-Handset Telephone,Corporate,Technology,Phones,Central,75217,Dallas,Texas,United States,0.2,37.0782,2,329.584,0.1125
US-2022-133123,9/6/2021,9/11/2021,Karl Braun,Pressboard,Pressboard Data Binders by Wilson Jones,Consumer,Office Supplies,Binders,South,27360,Thomasville,North Carolina,United States,0.7,-2.4564,2,3.204,-0.766666667
US-2022-133123,9/6/2021,9/11/2021,Karl Braun,Other,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Consumer,Office Supplies,Envelopes,South,27360,Thomasville,North Carolina,United States,0.2,29.985,3,95.952,0.3125
US-2022-145240,9/6/2021,9/8/2021,Bruce Geld,Tenex,"Tenex Personal Project File with Scoop Front Design, Black",Consumer,Office Supplies,Storage,Central,77070,Houston,Texas,United States,0.2,0.8088,1,10.784,0.075
US-2022-149223,9/6/2021,9/11/2021,Elpida Rittenbach,Fellowes,Fellowes Basic Home/Office Series Surge Protectors,Corporate,Office Supplies,Appliances,Central,55106,Saint Paul,Minnesota,United States,0,22.5852,6,77.88,0.29
US-2022-103709,9/8/2021,9/15/2021,Liz Preis,Other,"Eberhard Faber 3 1/2"" Golf Pencils",Consumer,Office Supplies,Art,West,93277,Visalia,California,United States,0,3.72,2,14.88,0.25
US-2022-103709,9/8/2021,9/15/2021,Liz Preis,Xerox,Xerox 1900,Consumer,Office Supplies,Paper,West,93277,Visalia,California,United States,0,15.408,8,34.24,0.45
US-2022-103709,9/8/2021,9/15/2021,Liz Preis,Other,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Consumer,Office Supplies,Storage,West,93277,Visalia,California,United States,0,65.435,2,261.74,0.25
US-2022-108868,9/8/2021,9/12/2021,Ken Black,Boston,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Corporate,Office Supplies,Art,Central,75081,Dallas,Texas,United States,0.2,6.1572,2,70.368,0.0875
US-2022-108868,9/8/2021,9/12/2021,Ken Black,Belkin,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Corporate,Technology,Phones,Central,75081,Dallas,Texas,United States,0.2,21.7355,5,59.96,0.3625
US-2022-108987,9/8/2021,9/10/2021,Anna Gayman,Riverside,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Consumer,Furniture,Bookcases,Central,77036,Houston,Texas,United States,0.32,-317.1528,4,2396.2656,-0.132352941
US-2022-108987,9/8/2021,9/10/2021,Anna Gayman,Other,"Contico 72""H Heavy-Duty Storage System",Consumer,Office Supplies,Storage,Central,77036,Houston,Texas,United States,0.2,-32.784,4,131.136,-0.25
US-2022-108987,9/8/2021,9/10/2021,Anna Gayman,Other,Super Decoflex Portable Personal File,Consumer,Office Supplies,Storage,Central,77036,Houston,Texas,United States,0.2,3.5952,3,35.952,0.1
US-2022-108987,9/8/2021,9/10/2021,Anna Gayman,Sony,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Consumer,Technology,Accessories,Central,77036,Houston,Texas,United States,0.2,0.7198,2,57.584,0.0125
US-2022-110009,9/8/2021,9/13/2021,Toby Ritter,Howard Miller,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Consumer,Furniture,Furnishings,West,98103,Seattle,Washington,United States,0,14.6642,1,43.13,0.34
US-2022-110009,9/8/2021,9/13/2021,Toby Ritter,Ampad,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Consumer,Office Supplies,Paper,West,98103,Seattle,Washington,United States,0,14.2002,7,30.87,0.46
US-2022-113516,9/8/2021,9/10/2021,Valerie Mitchum,Other,Premium Transparent Presentation Covers by GBC,Home Office,Office Supplies,Binders,West,93534,Lancaster,California,United States,0.2,23.4976,4,67.136,0.35
US-2022-113516,9/8/2021,9/10/2021,Valerie Mitchum,Other,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Home Office,Office Supplies,Binders,West,93534,Lancaster,California,United States,0.2,11.5584,2,33.024,0.35
US-2022-114174,9/8/2021,9/14/2021,Anne Pryor,Bush,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Home Office,Furniture,Bookcases,East,2148,Malden,Massachusetts,United States,0,13.9152,3,173.94,0.08
US-2022-114174,9/8/2021,9/14/2021,Anne Pryor,Avery,Avery 52,Home Office,Office Supplies,Labels,East,2148,Malden,Massachusetts,United States,0,6.9372,4,14.76,0.47
US-2022-115455,9/8/2021,9/14/2021,Sanjit Engle,Executive Impressions,"Executive Impressions 12"" Wall Clock",Consumer,Furniture,Furnishings,Central,60090,Wheeling,Illinois,United States,0.6,-7.7748,2,14.136,-0.55
US-2022-115455,9/8/2021,9/14/2021,Sanjit Engle,Bretford,Bretford CR8500 Series Meeting Room Furniture,Consumer,Furniture,Tables,Central,60090,Wheeling,Illinois,United States,0.5,-300.735,3,601.47,-0.5
US-2022-131499,9/8/2021,9/10/2021,Michael Grace,Kensington,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Home Office,Office Supplies,Appliances,East,10011,New York City,New York,United States,0,62.244,1,207.48,0.3
US-2022-153101,9/8/2021,9/8/2021,Pauline Johnson,Lesro,"Lesro Round Back Collection Coffee Table, End Table",Consumer,Furniture,Tables,West,92704,Santa Ana,California,United States,0.2,-12.7785,1,146.04,-0.0875
US-2022-155138,9/8/2021,9/12/2021,Jill Matthias,Other,Petty Cash Envelope,Consumer,Office Supplies,Paper,South,28110,Monroe,North Carolina,United States,0.2,23.4552,3,64.704,0.3625
US-2022-155138,9/8/2021,9/12/2021,Jill Matthias,Memorex,Memorex Froggy Flash Drive 4 GB,Consumer,Technology,Accessories,South,28110,Monroe,North Carolina,United States,0.2,8.3524,4,35.168,0.2375
US-2022-110023,9/9/2021,9/11/2021,Troy Staebel,Cardinal,Cardinal EasyOpen D-Ring Binders,Consumer,Office Supplies,Binders,East,10024,New York City,New York,United States,0.2,5.484,2,14.624,0.375
US-2022-112893,9/9/2021,9/13/2021,Annie Thurman,Other,VariCap6 Expandable Binder,Consumer,Office Supplies,Binders,West,95207,Stockton,California,United States,0.2,18.684,4,55.36,0.3375
US-2022-137176,9/9/2021,9/14/2021,Daniel Byrd,Eldon,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Home Office,Furniture,Furnishings,Central,75220,Dallas,Texas,United States,0.6,-12.0064,4,15.008,-0.8
US-2022-112277,9/10/2021,9/15/2021,Steve Chapman,Other,Geemarc AmpliPOWER60,Corporate,Technology,Phones,South,33311,Fort Lauderdale,Florida,United States,0.2,58.464,7,519.68,0.1125
US-2022-118780,9/10/2021,9/14/2021,Parhena Norris,Wirebound,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Home Office,Office Supplies,Paper,East,10011,New York City,New York,United States,0,3.0774,1,6.69,0.46
US-2022-118780,9/10/2021,9/14/2021,Parhena Norris,Acco,Acco Perma 2700 Stacking Storage Drawers,Home Office,Office Supplies,Storage,East,10011,New York City,New York,United States,0,8.922,2,59.48,0.15
US-2022-126102,9/10/2021,9/12/2021,Dianna Vittorini,Ibico,Ibico EB-19 Dual Function Manual Binding System,Consumer,Office Supplies,Binders,West,90049,Los Angeles,California,United States,0.2,89.9548,2,276.784,0.325
US-2022-146206,9/10/2021,9/14/2021,Kean Thornton,KI,KI Adjustable-Height Table,Consumer,Furniture,Tables,Central,77095,Houston,Texas,United States,0.3,-34.392,5,300.93,-0.114285714
US-2022-146206,9/10/2021,9/14/2021,Kean Thornton,Polycom,Polycom VVX 310 VoIP phone,Consumer,Technology,Phones,Central,77095,Houston,Texas,United States,0.2,53.997,5,719.96,0.075
US-2022-164350,9/10/2021,9/12/2021,Catherine Glotzbach,Boston,"Boston Model 1800 Electric Pencil Sharpener, Gray",Home Office,Office Supplies,Art,South,37620,Bristol,Tennessee,United States,0.2,8.445,3,67.56,0.125
US-2022-165918,9/10/2021,9/14/2021,Bryan Davis,Storex,Storex Dura Pro Binders,Consumer,Office Supplies,Binders,West,98026,Edmonds,Washington,United States,0.2,4.455,3,14.256,0.3125
US-2022-165918,9/10/2021,9/14/2021,Bryan Davis,Other,JM Magazine Binder,Consumer,Office Supplies,Binders,West,98026,Edmonds,Washington,United States,0.2,13.8684,3,39.624,0.35
US-2022-165918,9/10/2021,9/14/2021,Bryan Davis,Avery,Avery 487,Consumer,Office Supplies,Labels,West,98026,Edmonds,Washington,United States,0,3.4686,2,7.38,0.47
US-2022-165918,9/10/2021,9/14/2021,Bryan Davis,Xerox,Xerox 1945,Consumer,Office Supplies,Paper,West,98026,Edmonds,Washington,United States,0,40.1702,2,81.98,0.49
US-2022-102162,9/11/2021,9/16/2021,Jill Fjeld,Other,#10 Self-Seal White Envelopes,Consumer,Office Supplies,Envelopes,South,23602,Newport News,Virginia,United States,0,5.4341,1,11.09,0.49
US-2022-102162,9/11/2021,9/16/2021,Jill Fjeld,Canon,Canon PC-428 Personal Copier,Consumer,Technology,Copiers,South,23602,Newport News,Virginia,United States,0,751.9624,8,1599.92,0.47
US-2022-116561,9/11/2021,9/17/2021,Eugene Barchas,GBC,GBC Standard Therm-A-Bind Covers,Consumer,Office Supplies,Binders,West,95123,San Jose,California,United States,0.2,12.9584,2,39.872,0.325
US-2022-116561,9/11/2021,9/17/2021,Eugene Barchas,Other,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Consumer,Office Supplies,Storage,West,95123,San Jose,California,United States,0,6.6588,3,332.94,0.02
US-2022-121223,9/11/2021,9/13/2021,Giulietta Dortch,Xerox,Xerox 1972,Corporate,Office Supplies,Paper,East,19143,Philadelphia,Pennsylvania,United States,0.2,2.64,2,8.448,0.3125
US-2022-121223,9/11/2021,9/13/2021,Giulietta Dortch,Cisco,Cisco 8x8 Inc. 6753i IP Business Phone System,Corporate,Technology,Phones,East,19143,Philadelphia,Pennsylvania,United States,0.4,-157.9383,9,728.946,-0.216666667
US-2022-130225,9/11/2021,9/17/2021,Ryan Crowe,Other,Cameo Buff Policy Envelopes,Consumer,Office Supplies,Envelopes,Central,77041,Houston,Texas,United States,0.2,33.6042,2,99.568,0.3375
US-2022-143476,9/11/2021,9/13/2021,Linda Cazamias,Crayola,"Crayola Anti Dust Chalk, 12/Pack",Corporate,Office Supplies,Art,West,85023,Phoenix,Arizona,United States,0.2,0.91,2,2.912,0.3125
US-2022-143476,9/11/2021,9/13/2021,Linda Cazamias,Other,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Corporate,Office Supplies,Paper,West,85023,Phoenix,Arizona,United States,0.2,2.99,2,9.568,0.3125
US-2022-143476,9/11/2021,9/13/2021,Linda Cazamias,Xerox,Xerox 1976,Corporate,Office Supplies,Paper,West,85023,Phoenix,Arizona,United States,0.2,7.2576,4,20.736,0.35
US-2022-145625,9/11/2021,9/17/2021,Kelly Collister,Wirebound,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Consumer,Office Supplies,Paper,West,92037,San Diego,California,United States,0,3.5767,1,7.61,0.47
US-2022-145625,9/11/2021,9/17/2021,Kelly Collister,Logitech,Logitech P710e Mobile Speakerphone,Consumer,Technology,Accessories,West,92037,San Diego,California,United States,0,636.0003,13,3347.37,0.19
US-2022-150007,9/11/2021,9/16/2021,Adam Shillingsburg,Other,Insertable Tab Indexes For Data Binders,Consumer,Office Supplies,Binders,Central,60653,Chicago,Illinois,United States,0.8,-3.2436,3,1.908,-1.7
US-2022-150007,9/11/2021,9/16/2021,Adam Shillingsburg,Smead,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Consumer,Office Supplies,Labels,Central,60653,Chicago,Illinois,United States,0.2,2.1,2,6,0.35
US-2022-153157,9/11/2021,9/14/2021,Trudy Brown,Plantronics,Plantronics Encore H101 Dual Earpieces Headset,Consumer,Technology,Phones,Central,67212,Wichita,Kansas,United States,0,62.93,5,224.75,0.28
US-2022-164154,9/11/2021,9/17/2021,Nick Zandusky,GBC,GBC Standard Therm-A-Bind Covers,Home Office,Office Supplies,Binders,East,43615,Toledo,Ohio,United States,0.7,-17.9424,3,22.428,-0.8
US-2022-164154,9/11/2021,9/17/2021,Nick Zandusky,Staple magnet,Staple magnet,Home Office,Office Supplies,Storage,East,43615,Toledo,Ohio,United States,0.2,3.752,5,37.52,0.1
US-2022-113082,9/12/2021,9/16/2021,Matt Collister,DAX,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Corporate,Furniture,Furnishings,East,13501,Utica,New York,United States,0,14.5728,2,40.48,0.36
US-2022-123946,9/12/2021,9/17/2021,Anthony Johnson,Hon,Hon Olson Stacker Chairs,Corporate,Furniture,Chairs,South,22153,Springfield,Virginia,United States,0,307.1448,4,1059.12,0.29
US-2022-123946,9/12/2021,9/17/2021,Anthony Johnson,Other,Staples,Corporate,Office Supplies,Fasteners,South,22153,Springfield,Virginia,United States,0,5.2164,3,11.34,0.46
US-2022-123946,9/12/2021,9/17/2021,Anthony Johnson,Rogers,"Rogers Jumbo File, Granite",Corporate,Office Supplies,Storage,South,22153,Springfield,Virginia,United States,0,0.679,5,67.9,0.01
US-2022-123946,9/12/2021,9/17/2021,Anthony Johnson,Imation,Imation 30456 USB Flash Drive 8GB,Corporate,Technology,Accessories,South,22153,Springfield,Virginia,United States,0,1.656,3,20.7,0.08
US-2022-128811,9/12/2021,9/16/2021,Sarah Foster,GBC,GBC Instant Report Kit,Consumer,Office Supplies,Binders,West,98103,Seattle,Washington,United States,0.2,7.764,4,20.704,0.375
US-2022-128811,9/12/2021,9/16/2021,Sarah Foster,Other,OIC Bulk Pack Metal Binder Clips,Consumer,Office Supplies,Fasteners,West,98103,Seattle,Washington,United States,0,4.8162,3,10.47,0.46
US-2022-128811,9/12/2021,9/16/2021,Sarah Foster,Avery,Avery 487,Consumer,Office Supplies,Labels,West,98103,Seattle,Washington,United States,0,5.2029,3,11.07,0.47
US-2022-142902,9/12/2021,9/14/2021,Ben Peterman,Hon,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Corporate,Furniture,Chairs,West,80004,Arvada,Colorado,United States,0.2,52.5114,2,466.768,0.1125
US-2022-142902,9/12/2021,9/14/2021,Ben Peterman,Eldon,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Corporate,Furniture,Furnishings,West,80004,Arvada,Colorado,United States,0.2,1.7136,1,15.232,0.1125
US-2022-142902,9/12/2021,9/14/2021,Ben Peterman,C-Line,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Corporate,Furniture,Furnishings,West,80004,Arvada,Colorado,United States,0.2,3.5948,4,15.136,0.2375
US-2022-142902,9/12/2021,9/14/2021,Ben Peterman,Avery,Avery 509,Corporate,Office Supplies,Labels,West,80004,Arvada,Colorado,United States,0.2,2.0358,3,6.264,0.325
US-2022-151148,9/12/2021,9/13/2021,Philisse Overcash,Global,"Global Stack Chair without Arms, Black",Home Office,Furniture,Chairs,West,80027,Louisville,Colorado,United States,0.2,5.196,4,83.136,0.0625
US-2022-151148,9/12/2021,9/13/2021,Philisse Overcash,Other,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Home Office,Technology,Phones,West,80027,Louisville,Colorado,United States,0.2,9.1845,3,146.952,0.0625
US-2022-152457,9/12/2021,9/18/2021,Steve Chapman,Xerox,Xerox 1991,Corporate,Office Supplies,Paper,Central,48066,Roseville,Michigan,United States,0,31.5192,3,68.52,0.46
US-2022-105732,9/13/2021,9/18/2021,Alejandro Grove,Electrix,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Consumer,Furniture,Furnishings,Central,68104,Omaha,Nebraska,United States,0,387.5676,14,1336.44,0.29
US-2022-105732,9/13/2021,9/18/2021,Alejandro Grove,Harmony,Harmony Air Purifier,Consumer,Office Supplies,Appliances,Central,68104,Omaha,Nebraska,United States,0,136.08,2,378,0.36
US-2022-105732,9/13/2021,9/18/2021,Alejandro Grove,Avery,Avery 49,Consumer,Office Supplies,Labels,Central,68104,Omaha,Nebraska,United States,0,7.056,5,14.4,0.49
US-2022-105732,9/13/2021,9/18/2021,Alejandro Grove,Adams,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Consumer,Office Supplies,Paper,Central,68104,Omaha,Nebraska,United States,0,8.6436,3,17.64,0.49
US-2022-105732,9/13/2021,9/18/2021,Alejandro Grove,Things To Do,Things To Do Today Pad,Consumer,Office Supplies,Paper,Central,68104,Omaha,Nebraska,United States,0,8.4528,3,17.61,0.48
US-2022-105732,9/13/2021,9/18/2021,Alejandro Grove,Rogers,"Rogers Jumbo File, Granite",Consumer,Office Supplies,Storage,Central,68104,Omaha,Nebraska,United States,0,0.4074,3,40.74,0.01
US-2022-105732,9/13/2021,9/18/2021,Alejandro Grove,Fellowes,"Fellowes Mobile File Cart, Black",Consumer,Office Supplies,Storage,Central,68104,Omaha,Nebraska,United States,0,100.7316,6,373.08,0.27
US-2022-105732,9/13/2021,9/18/2021,Alejandro Grove,Other,"Elite 5"" Scissors",Consumer,Office Supplies,Supplies,Central,68104,Omaha,Nebraska,United States,0,5.07,2,16.9,0.3
US-2022-105732,9/13/2021,9/18/2021,Alejandro Grove,Other,"BlueLounge Milo Smartphone Stand, White/Metallic",Consumer,Technology,Phones,Central,68104,Omaha,Nebraska,United States,0,41.986,5,149.95,0.28
US-2022-105732,9/13/2021,9/18/2021,Alejandro Grove,Other,Mediabridge Sport Armband iPhone 5s,Consumer,Technology,Phones,Central,68104,Omaha,Nebraska,United States,0,0.2997,3,29.97,0.01
US-2022-153178,9/14/2021,9/18/2021,Clay Ludtke,GBC,GBC DocuBind 200 Manual Binding Machine,Consumer,Office Supplies,Binders,East,11561,Long Beach,New York,United States,0.2,252.588,2,673.568,0.375
US-2022-153178,9/14/2021,9/18/2021,Clay Ludtke,Other,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Consumer,Technology,Phones,East,11561,Long Beach,New York,United States,0,131.355,3,437.85,0.3
US-2022-155439,9/14/2021,9/18/2021,Parhena Norris,Xerox,Xerox 224,Home Office,Office Supplies,Paper,South,29203,Columbia,South Carolina,United States,0,12.4416,4,25.92,0.48
US-2022-116911,9/15/2021,9/20/2021,Justin Deggeller,Bretford,Bretford Rectangular Conference Table Tops,Corporate,Furniture,Tables,West,83301,Twin Falls,Idaho,United States,0,259.5297,3,1128.39,0.23
US-2022-116911,9/15/2021,9/20/2021,Justin Deggeller,Avery,Avery Heavy-Duty EZD View Binder with Locking Rings,Corporate,Office Supplies,Binders,West,83301,Twin Falls,Idaho,United States,0.2,6.6352,4,20.416,0.325
US-2022-128678,9/15/2021,9/20/2021,Rob Beeghly,Cardinal,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Consumer,Office Supplies,Binders,West,98105,Seattle,Washington,United States,0.2,15.8158,7,48.664,0.325
US-2022-128678,9/15/2021,9/20/2021,Rob Beeghly,TOPS,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Consumer,Office Supplies,Paper,West,98105,Seattle,Washington,United States,0,10.058,5,21.4,0.47
US-2022-149370,9/15/2021,9/19/2021,Dean Braden,Xerox,Xerox 1968,Consumer,Office Supplies,Paper,East,19140,Philadelphia,Pennsylvania,United States,0.2,1.8704,1,5.344,0.35
US-2022-149797,9/15/2021,9/20/2021,Adam Hart,GBC,GBC DocuBind 300 Electric Binding Machine,Corporate,Office Supplies,Binders,East,10011,New York City,New York,United States,0.2,294.5488,2,841.568,0.35
US-2022-160479,9/15/2021,9/20/2021,Angele Hood,Sanford,SANFORD Major Accent Highlighters,Consumer,Office Supplies,Art,West,98105,Seattle,Washington,United States,0,13.452,5,35.4,0.38
US-2022-123337,9/16/2021,9/22/2021,Keith Dawkins,Sauder,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Corporate,Furniture,Bookcases,West,95123,San Jose,California,United States,0.15,-12.8784,2,273.666,-0.047058824
US-2022-123337,9/16/2021,9/22/2021,Keith Dawkins,Eureka,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Corporate,Office Supplies,Appliances,West,95123,San Jose,California,United States,0,4.5448,4,17.48,0.26
US-2022-134369,9/16/2021,9/22/2021,Becky Castell,Xerox,Xerox 1966,Home Office,Office Supplies,Paper,West,92677,Laguna Niguel,California,United States,0,6.3504,2,12.96,0.49
US-2022-162159,9/16/2021,9/18/2021,Corey Roper,Global,"Global Value Mid-Back Manager's Chair, Gray",Home Office,Furniture,Chairs,South,31907,Columbus,Georgia,United States,0,30.445,2,121.78,0.25
US-2022-105900,9/17/2021,9/23/2021,Brendan Sweed,Sanford,Sanford Liquid Accent Highlighters,Corporate,Office Supplies,Art,Central,47201,Columbus,Indiana,United States,0,12.358,5,33.4,0.37
US-2022-109806,9/17/2021,9/22/2021,Jim Sink,Other,Turquoise Lead Holder with Pocket Clip,Corporate,Office Supplies,Art,West,90036,Los Angeles,California,United States,0,6.633,3,20.1,0.33
US-2022-109806,9/17/2021,9/22/2021,Jim Sink,Xerox,Xerox 1995,Corporate,Office Supplies,Paper,West,90036,Los Angeles,California,United States,0,3.1104,1,6.48,0.48
US-2022-109806,9/17/2021,9/22/2021,Jim Sink,Panasonic,Panasonic Kx-TS550,Corporate,Technology,Phones,West,90036,Los Angeles,California,United States,0.2,8.2782,2,73.584,0.1125
